Subsidiaries,Channel,Product Type,Version,Sales Staff,Order Date,Quantity,Cash Discount,Volume Discount,Freight,Returns and Allowances
GO Central Europe,Sports Store,Golf Accessories,Budget version 2,General Sales,7-Apr,2335,4948.19,3225.8,15384.46,6688.9
GO Central Europe,Sports Store,Golf Accessories,Budget version 2,General Sales,7-Jul,4204,8906.47,5806.23,27691.75,12039.89
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Nov,4836,994.86,648.68,3093.65,1345.07
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Aug,3242,667.09,434.92,2074.07,901.77
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Feb,3737,768.74,501.14,2390.57,1039.38
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Apr,4176,859.41,560.21,2671.64,1161.58
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Jul,8902,1831.74,1194.05,5694.96,2476.07
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Mar,604,124.46,81.05,386.57,168.07
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Aug,1868,384.37,250.57,1195.15,519.63
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Jun,1154,237.38,154.68,738.25,320.98
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Mar,1319,271.45,176.94,843.75,366.85
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Nov,2693,553.89,361.29,1722.66,748.98
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Oct,1703,350.58,228.59,1089.65,473.76
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Apr,4781,983.59,641.26,3058.48,1329.77
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Oct,2308,474.76,309.64,1476.49,641.95
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Apr,2528,520.1,339.04,1617.16,703.11
GO Central Europe,Sports Store,Insect Repellents,Budget version 1,General Sales,7-Sep,3187,655.82,427.51,2038.9,886.48
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Nov,5028,1065.47,694.56,3313.17,1440.51
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Aug,3379,716.27,466.8,2226.82,968.18
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Feb,3874,820.94,535.21,2552.67,1109.86
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Apr,4341,920.13,599.77,2860.39,1243.65
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Jul,9259,1962.24,1279.22,6101.03,2652.62
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Mar,632,133.8,87.37,416.52,181.1
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Aug,1951,413.49,269.53,1285.54,558.93
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Jun,1209,256.34,167.05,796.49,346.3
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Mar,1374,291.23,189.85,905.29,393.6
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Nov,2802,594,387.12,1846.57,802.86
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Oct,1758,372.56,242.88,1158.61,503.74
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Apr,4973,1053.93,687.14,3276.91,1424.74
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Oct,2390,506.63,330.25,1575.12,684.83
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Apr,2638,559.11,364.31,1738.05,755.67
GO Central Europe,Sports Store,Insect Repellents,Budget version 2,General Sales,7-Sep,3324,704.45,459.38,2190.56,952.42
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Dec,330,6693.66,4363.81,20811.81,9048.61
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Mar,714,14503.07,9454.87,45092.58,19605.47
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Oct,165,3346.97,2181.77,10406.04,4524.37
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Aug,55,1115.75,727.26,3468.68,1508.12
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Nov,165,3346.97,2181.77,10406.04,4524.37
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Mar,659,13387.6,8727.61,41623.9,18097.35
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-May,275,5578.19,3636.55,17343.13,7540.49
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Nov,604,12271.85,8000.36,38155.21,16589.22
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Oct,220,4462.44,2909.3,13874.72,6032.49
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Jul,714,14503.07,9454.87,45092.58,19605.47
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Nov,495,10040.63,6545.57,31217.85,13572.98
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Jul,220,4462.44,2909.3,13874.72,6032.49
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Nov,275,5578.19,3636.55,17343.13,7540.49
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Jun,495,10040.63,6545.57,31217.85,13572.98
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Jun,275,5578.19,3636.55,17343.13,7540.49
GO Central Europe,Sports Store,Irons,Budget version 1,General Sales,7-Sep,440,8925.16,5818.32,27749.17,12064.86
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Dec,330,6894.5,4494.59,21436.31,9320.13
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Mar,742,15512.77,10113.16,48231.56,20970.24
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Oct,165,3447.25,2247.43,10718.16,4660.07
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Aug,55,1148.99,749.24,3572.81,1553.4
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Nov,165,3447.25,2247.43,10718.16,4660.07
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Mar,687,14363.77,9363.93,44659.03,19416.97
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-May,275,5745.51,3745.63,17863.5,7766.74
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Nov,632,13214.51,8614.97,41086.22,17863.57
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Oct,220,4596.52,2996.39,14290.97,6213.47
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Jul,742,15512.77,10113.16,48231.56,20970.24
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Nov,522,10916.52,7116.5,33940.87,14756.9
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Jul,220,4596.52,2996.39,14290.97,6213.47
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Nov,275,5745.51,3745.63,17863.5,7766.74
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Jun,522,10916.52,7116.5,33940.87,14756.9
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Jun,275,5745.51,3745.63,17863.5,7766.74
GO Central Europe,Sports Store,Irons,Budget version 2,General Sales,7-Sep,467,9767.26,6367.54,30368.06,13203.5
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Apr,4396,7328.6,4777.58,22785.32,9906.66
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Aug,5055,8427.86,5494.12,26203.17,11392.68
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Jun,8133,13557.67,8838.61,42152.78,18327.3
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Mar,4066,6778.83,4419.31,21076.39,9163.65
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-May,1429,2381.78,1552.6,7405.26,3219.68
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Oct,4066,6778.83,4419.31,21076.39,9163.65
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Jul,1484,2473.27,1612.49,7690.17,3343.55
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Oct,7583,12641.66,8241.31,39304.76,17089.03
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Jun,1923,3206.3,2090.28,9968.65,4334.2
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Oct,6429,10717.88,6987.09,33323.51,14488.48
GO Central Europe,Sports Store,Knives,Budget version 1,General Sales,7-Sep,4945,8244.61,5374.88,25633.62,11145.05
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Apr,4561,7831.39,5105.35,24348.9,10586.48
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Aug,5275,9058.13,5905.14,28162.67,12244.64
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Jun,8435,14483.29,9441.96,45031.03,19578.71
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Mar,4231,7265.41,4736.36,22588.87,9821.25
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-May,1484,2547.45,1660.85,7920.68,3443.77
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Oct,4231,7265.41,4736.36,22588.87,9821.25
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Jul,1539,2641.97,1722.39,8214.11,3571.35
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Oct,7885,13539.81,8826.8,42097.28,18303.17
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Jun,2006,3443.95,2245.23,10707.71,4655.53
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Oct,6676,11464.09,7473.67,35643.48,15497.17
GO Central Europe,Sports Store,Knives,Budget version 2,General Sales,7-Sep,5165,8869.38,5782.05,27576.08,11989.6
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Dec,714,705,459.65,2192.21,953.13
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Aug,4121,4067.63,2651.86,12646.88,5498.64
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Feb,4451,4393.2,2863.96,13658.77,5938.6
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Apr,5000,4935.56,3217.56,15344.89,6671.69
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Aug,12199,12040.24,7849.25,37435.1,16276.13
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jun,21485,21206.07,13824.72,65932.96,28666.5
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Mar,14397,14209.64,9263.64,44180.14,19208.76
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-May,7418,7321.73,4773.18,22764.44,9897.58
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Oct,22474,22182.25,14461.03,68968.09,29986.13
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Sep,4231,4176.15,2722.47,12984.27,5645.33
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Dec,3846,3796.45,2474.92,11803.96,5132.16
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Sep,6704,6616.73,4313.53,20572.51,8944.57
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jun,769,759.4,495.09,2360.9,1026.48
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Mar,1923,1898.23,1237.46,5901.84,2566.02
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-May,1868,1844.1,1202.02,5733.42,2492.79
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jul,2857,2820.28,1838.61,8768.55,3812.41
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Oct,5330,5260.86,3429.67,16356.79,7111.65
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Nov,1044,1030.58,671.76,3203.82,1392.97
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jul,3077,3037.33,1980.1,9443.05,4105.67
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jun,6264,6182.91,4030.81,19223.5,8358.04
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Mar,9891,9762.31,6364.24,30352.67,13196.81
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Oct,13243,13070.81,8521,40638.93,17669.1
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Sep,2363,2332.05,1520.45,7250.85,3152.54
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jun,1868,1844.1,1202.02,5733.42,2492.79
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Apr,2747,2711.75,1767.72,8431.44,3665.84
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jan,9396,9274.36,6046.08,28834.97,12536.94
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Jul,2528,2494.7,1626.5,7756.93,3372.58
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Nov,2967,2928.8,1909.22,9105.94,3959.1
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Apr,1044,1030.58,671.76,3203.82,1392.97
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Nov,769,759.4,495.09,2360.9,1026.48
GO Central Europe,Sports Store,Lanterns,Budget version 1,General Sales,7-Sep,1648,1627.05,1060.8,5058.92,2199.53
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Dec,742,754.18,491.52,2344.69,1019.43
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Aug,4286,4357.21,2840.61,13547.5,5890.22
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Feb,4616,4692.4,3059.03,14589.62,6343.31
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Apr,5193,5278.99,3441.48,16413.11,7136.13
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Aug,12693,12904.32,8412.48,40121.3,17444.04
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jun,22364,22736.14,14822.05,70689.93,30734.75
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Mar,14946,15194.61,9905.73,47242.47,20540.2
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-May,7720,7848.7,5116.61,24402.75,10609.89
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Oct,23354,23741.71,15477.6,73816.28,32094.03
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Sep,4396,4469.03,2913.42,13894.78,6041.21
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Dec,4011,4078.07,2658.45,12679.02,5512.62
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Sep,6979,7094.52,4625.09,22058.06,9590.46
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jun,797,809.95,528.06,2518.33,1094.93
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Mar,2006,2038.9,1329.23,6339.51,2756.31
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-May,1951,1983.12,1292.96,6165.87,2680.81
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jul,2967,3016.45,1966.64,9379.04,4077.84
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Oct,5550,5642.2,3678.31,17542.32,7627.1
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Nov,1099,1117.12,728.35,3473.63,1510.27
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jul,3215,3267.84,2130.39,10160.69,4417.69
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jun,6512,6619.75,4315.45,20581.57,8948.51
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Mar,10303,10474.18,6828.29,32566.04,14159.15
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Oct,13765,13993.69,9122.7,43508.11,18916.57
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Sep,2445,2485.91,1620.46,7728.91,3360.4
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jun,1951,1983.12,1292.96,6165.87,2680.81
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Apr,2857,2904.9,1893.83,9031.76,3926.85
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jan,9781,9943.64,6482.38,30915.91,13441.7
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Jul,2638,2681.53,1747.94,8336.92,3624.75
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Nov,3077,3128.27,2039.45,9726.32,4228.83
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Apr,1099,1117.12,728.35,3473.63,1510.27
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Nov,797,809.95,528.06,2518.33,1094.93
GO Central Europe,Sports Store,Lanterns,Budget version 2,General Sales,7-Sep,1703,1731.73,1128.94,5384.22,2340.97
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Aug,989,4467.66,2912.59,13890.38,6039.3
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Jun,1594,7197.82,4692.4,22378.97,9729.99
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Mar,2583,11665.21,7604.72,36269.08,15769.17
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Oct,4726,21345.09,13915.11,66364.86,28854.29
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Oct,330,1489.13,970.96,4630.04,2013.06
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Jul,1813,8190.48,5339.43,25465.48,11071.95
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Mar,2528,11417.11,7442.9,35497.59,15433.73
GO Central Europe,Sports Store,Navigation,Budget version 1,General Sales,7-Oct,2967,13402.71,8737.5,41670.88,18117.77
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Aug,1017,4729.49,3083.21,14704.46,6393.24
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Jun,1648,7669.29,4999.85,23845.02,10367.4
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Mar,2693,12526.54,8166.31,38947.04,16933.5
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Oct,4945,23007.86,14999.26,71535.05,31102.2
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Oct,330,1533.91,1000.08,4769.06,2073.5
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Jul,1896,8819.65,5749.63,27421.67,11922.47
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Mar,2638,12271.03,7999.53,38152.19,16587.91
GO Central Europe,Sports Store,Navigation,Budget version 2,General Sales,7-Oct,3105,14444,9416.13,44908.22,19525.31
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jul,385,2286.72,1490.78,7109.63,3091.14
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Mar,1813,10780.25,7027.75,33517.21,14572.7
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Apr,1044,6206.81,4046.2,19297.68,8390.3
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Aug,2088,12413.62,8092.67,38595.63,16780.71
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jul,2638,15680.36,10222.24,48752.21,21196.61
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Mar,2308,13720.32,8944.39,42658.32,18547.1
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Apr,934,5553.46,3620.34,17266.48,7507.17
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Aug,1154,6860.16,4472.33,21329.16,9273.55
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jun,3297,19600.45,12777.93,60940.26,26495.77
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Mar,934,5553.46,3620.34,17266.48,7507.17
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-May,1648,9800.23,6388.97,30470.27,13247.94
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Oct,3682,21887.17,14268.44,68050.16,29587.03
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Sep,2638,15680.36,10222.24,48752.21,21196.61
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Aug,1703,10126.9,6601.9,31485.73,13689.45
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Nov,4945,29400.68,19166.63,91410.52,39743.7
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jul,1044,6206.81,4046.2,19297.68,8390.3
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-May,604,3593.42,2342.49,11172.31,4857.53
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Nov,934,5553.46,3620.34,17266.48,7507.17
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Oct,1758,10453.57,6814.82,32501.47,14131.07
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Apr,4286,25480.59,16611.2,79222.47,34444.55
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Aug,5385,32013.8,20870.33,99535.89,43276.47
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Oct,4121,24500.56,15972.14,76175.53,33119.8
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jul,549,3266.74,2129.56,10156.85,4416.02
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Oct,3517,20907.15,13629.65,65002.94,28262.15
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Apr,2583,15353.69,10009.31,47736.74,20755.1
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jul,2528,15027.01,9796.38,46721,20313.48
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jun,3407,20253.8,13203.79,62971.74,27379.02
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Mar,2308,13720.32,8944.39,42658.32,18547.1
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Oct,3077,18293.75,11925.94,56877.57,24729.38
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Sep,2802,16660.38,10861.02,51799.43,22521.49
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jun,385,2286.72,1490.78,7109.63,3091.14
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jan,1648,9800.23,6388.97,30470.27,13247.94
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Sep,1319,7840.18,5111.12,24376.1,10598.3
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Apr,989,5880.14,3833.27,18282.21,7948.79
GO Central Europe,Sports Store,Packs,Budget version 1,General Sales,7-Jun,604,3593.42,2342.49,11172.31,4857.53
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jul,412,2523.55,1645.19,7845.95,3411.28
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Mar,1868,11440.19,7458.01,35568.75,15464.67
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Apr,1099,6729.38,4387.16,20922.81,9096.87
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Aug,2171,13290.61,8664.42,41322.77,17966.42
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jul,2747,16823.58,10967.63,52307.16,22742.24
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Mar,2390,14636.6,9541.96,45507.17,19785.73
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Apr,962,5888.38,3838.77,18307.49,7959.78
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Aug,1209,7402.51,4825.66,23015.28,10006.64
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jun,3434,21029.68,13709.6,65384.02,28427.83
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Mar,962,5888.38,3838.77,18307.49,7959.78
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-May,1703,10430.77,6799.99,32430.31,14100.13
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Oct,3846,23553.24,15354.79,73229.97,31839.12
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Sep,2775,16992,11077.25,52830.28,22969.69
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Aug,1758,10767.06,7019.24,33476.55,14555.02
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Nov,5165,31628.33,20619.21,98337.45,42755.41
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jul,1099,6729.38,4387.16,20922.81,9096.87
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-May,632,3869.54,2522.45,12030.62,5230.7
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Nov,962,5888.38,3838.77,18307.49,7959.78
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Oct,1813,11103.63,7238.76,34522.78,15009.9
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Apr,4451,27254.35,17767.61,84737.47,36842.38
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Aug,5605,34320.3,22374.02,106706.51,46394.13
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Oct,4286,26244.93,17109.59,81599.03,35477.84
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jul,577,3532.97,2303.2,10984.39,4775.82
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Oct,3654,22375.4,14586.87,69568.41,30247.13
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Apr,2693,16487.29,10748.38,51260.92,22287.36
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jul,2638,16150.73,10528.85,50214.96,21832.59
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jun,3517,21534.4,14038.47,66953.1,29110.04
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Mar,2418,14804.74,9651.59,46030.29,20013.17
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Oct,3187,19515.55,12722.43,60676.23,26380.97
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Sep,2912,17833,11625.64,55445.59,24106.78
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jun,412,2523.55,1645.19,7845.95,3411.28
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jan,1703,10430.77,6799.99,32430.31,14100.13
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Sep,1374,8411.93,5483.95,26153.44,11371.06
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Apr,1017,6224.67,4058.01,19353.73,8414.67
GO Central Europe,Sports Store,Packs,Budget version 2,General Sales,7-Jun,632,3869.54,2522.45,12030.62,5230.7
GO Central Europe,Sports Store,Putters,Budget version 1,General Sales,7-Jul,1648,6486.23,4228.63,20166.7,8768.13
