Version,Band,Grade,Subsidiary,Base Salary
Budget Version 2,9,G_21,GO Northern Europe,61153.85
Budget Version 2,9,G_21,GO Southern Europe,61153.85
Budget Version 2,9,G_21,GO Accessories GmbH,61153.85
Budget Version 2,9,G_21,GO Asia Pacific,61153.85
Budget Version 2,9,G_22,GO Americas,56423.08
Budget Version 2,9,G_22,GO Central Europe,56423.08
Budget Version 2,9,G_22,GO Northern Europe,56423.08
Budget Version 2,9,G_22,GO Southern Europe,56423.08
Budget Version 2,9,G_22,GO Accessories GmbH,56423.08
Budget Version 2,9,G_22,GO Asia Pacific,56423.08
Budget Version 2,9,G_23,GO Americas,55153.85
Budget Version 2,9,G_23,GO Central Europe,55153.85
Budget Version 2,9,G_23,GO Northern Europe,55153.85
Budget Version 2,9,G_23,GO Southern Europe,55153.85
Budget Version 2,9,G_23,GO Accessories GmbH,55153.85
Budget Version 2,9,G_23,GO Asia Pacific,55153.85
Budget Version 2,9,G_24,GO Americas,65538.46
Budget Version 2,9,G_24,GO Central Europe,65538.46
Budget Version 2,9,G_24,GO Northern Europe,65538.46
Budget Version 2,9,G_24,GO Southern Europe,65538.46
Budget Version 2,9,G_24,GO Accessories GmbH,65538.46
Budget Version 2,9,G_24,GO Asia Pacific,65538.46
Budget Version 2,9,G_25,GO Americas,45038.46
Budget Version 2,9,G_25,GO Central Europe,45038.46
Budget Version 2,9,G_25,GO Northern Europe,45038.46
Budget Version 2,9,G_25,GO Southern Europe,45038.46
Budget Version 2,9,G_25,GO Accessories GmbH,45038.46
Budget Version 2,9,G_25,GO Asia Pacific,45038.46
Budget Version 2,9,G_26,GO Americas,51269.23
Budget Version 2,9,G_26,GO Central Europe,51269.23
Budget Version 2,9,G_26,GO Northern Europe,51269.23
Budget Version 2,9,G_26,GO Southern Europe,51269.23
Budget Version 2,9,G_26,GO Accessories GmbH,51269.23
Budget Version 2,9,G_26,GO Asia Pacific,51269.23
Budget Version 2,9,G_27,GO Americas,62692.31
Budget Version 2,9,G_27,GO Central Europe,62692.31
Budget Version 2,9,G_27,GO Northern Europe,62692.31
Budget Version 2,9,G_27,GO Southern Europe,62692.31
Budget Version 2,9,G_27,GO Accessories GmbH,62692.31
Budget Version 2,9,G_27,GO Asia Pacific,62692.31
Budget Version 2,9,G_28,GO Americas,55000
Budget Version 2,9,G_28,GO Central Europe,55000
Budget Version 2,9,G_28,GO Northern Europe,55000
Budget Version 2,9,G_28,GO Southern Europe,55000
Budget Version 2,9,G_28,GO Accessories GmbH,55000
Budget Version 2,9,G_28,GO Asia Pacific,55000
Budget Version 2,9,G_29,GO Americas,49923.08
Budget Version 2,9,G_29,GO Central Europe,49923.08
Budget Version 2,9,G_29,GO Northern Europe,49923.08
Budget Version 2,9,G_29,GO Southern Europe,49923.08
Budget Version 2,9,G_29,GO Accessories GmbH,49923.08
Budget Version 2,9,G_29,GO Asia Pacific,49923.08
Budget Version 2,9,G_30,GO Americas,56846.15
Budget Version 2,9,G_30,GO Central Europe,56846.15
Budget Version 2,9,G_30,GO Northern Europe,56846.15
Budget Version 2,9,G_30,GO Southern Europe,56846.15
Budget Version 2,9,G_30,GO Accessories GmbH,56846.15
Budget Version 2,9,G_30,GO Asia Pacific,56846.15
Budget Version 2,9,G_31,GO Americas,68384.62
Budget Version 2,9,G_31,GO Central Europe,68384.62
Budget Version 2,9,G_31,GO Northern Europe,68384.62
Budget Version 2,9,G_31,GO Southern Europe,68384.62
Budget Version 2,9,G_31,GO Accessories GmbH,68384.62
Budget Version 2,9,G_31,GO Asia Pacific,68384.62
Budget Version 2,9,G_32,GO Americas,77884.62
Budget Version 2,9,G_32,GO Central Europe,77884.62
Budget Version 2,9,G_32,GO Northern Europe,77884.62
Budget Version 2,9,G_32,GO Southern Europe,77884.62
Budget Version 2,9,G_32,GO Accessories GmbH,77884.62
Budget Version 2,9,G_32,GO Asia Pacific,77884.62
Budget Version 2,9,G_33,GO Americas,87230.77
Budget Version 2,9,G_33,GO Central Europe,87230.77
Budget Version 2,9,G_33,GO Northern Europe,87230.77
Budget Version 2,9,G_33,GO Southern Europe,87230.77
Budget Version 2,9,G_33,GO Accessories GmbH,87230.77
Budget Version 2,9,G_33,GO Asia Pacific,87230.77
Budget Version 2,9,G_34,GO Americas,60984.62
Budget Version 2,9,G_34,GO Central Europe,60984.62
Budget Version 2,9,G_34,GO Northern Europe,60984.62
Budget Version 2,9,G_34,GO Southern Europe,60984.62
Budget Version 2,9,G_34,GO Accessories GmbH,60984.62
Budget Version 2,9,G_34,GO Asia Pacific,60984.62
Budget Version 2,9,G_35,GO Americas,75846.15
Budget Version 2,9,G_35,GO Central Europe,75846.15
Budget Version 2,9,G_35,GO Northern Europe,75846.15
Budget Version 2,9,G_35,GO Southern Europe,75846.15
Budget Version 2,9,G_35,GO Accessories GmbH,75846.15
Budget Version 2,9,G_35,GO Asia Pacific,75846.15
Budget Version 2,9,G_36,GO Americas,66807.69
Budget Version 2,9,G_36,GO Central Europe,66807.69
Budget Version 2,9,G_36,GO Northern Europe,66807.69
Budget Version 2,9,G_36,GO Southern Europe,66807.69
Budget Version 2,9,G_36,GO Accessories GmbH,66807.69
Budget Version 2,9,G_36,GO Asia Pacific,66807.69
Budget Version 2,9,G_37,GO Americas,69923.08
Budget Version 2,9,G_37,GO Central Europe,69923.08
Budget Version 2,9,G_37,GO Northern Europe,69923.08
Budget Version 2,9,G_37,GO Southern Europe,69923.08
Budget Version 2,9,G_37,GO Accessories GmbH,69923.08
Budget Version 2,9,G_37,GO Asia Pacific,69923.08
Budget Version 2,9,G_38,GO Americas,73038.46
Budget Version 2,9,G_38,GO Central Europe,73038.46
Budget Version 2,9,G_38,GO Northern Europe,73038.46
Budget Version 2,9,G_38,GO Southern Europe,73038.46
Budget Version 2,9,G_38,GO Accessories GmbH,73038.46
Budget Version 2,9,G_38,GO Asia Pacific,73038.46
Budget Version 2,9,G_39,GO Americas,82384.62
Budget Version 2,9,G_39,GO Central Europe,82384.62
Budget Version 2,9,G_39,GO Northern Europe,82384.62
Budget Version 2,9,G_39,GO Southern Europe,82384.62
Budget Version 2,9,G_39,GO Accessories GmbH,82384.62
Budget Version 2,9,G_39,GO Asia Pacific,82384.62
Budget Version 2,9,G_40,GO Americas,86538.46
Budget Version 2,9,G_40,GO Central Europe,86538.46
Budget Version 2,9,G_40,GO Northern Europe,86538.46
Budget Version 2,9,G_40,GO Southern Europe,86538.46
Budget Version 2,9,G_40,GO Accessories GmbH,86538.46
Budget Version 2,9,G_40,GO Asia Pacific,86538.46
Budget Version 2,9,G_41,GO Americas,96923.08
Budget Version 2,9,G_41,GO Central Europe,96923.08
Budget Version 2,9,G_41,GO Northern Europe,96923.08
Budget Version 2,9,G_41,GO Southern Europe,96923.08
Budget Version 2,9,G_41,GO Accessories GmbH,96923.08
Budget Version 2,9,G_41,GO Asia Pacific,96923.08
Budget Version 2,9,G_42,GO Americas,74076.92
Budget Version 2,9,G_42,GO Central Europe,74076.92
Budget Version 2,9,G_42,GO Northern Europe,74076.92
Budget Version 2,9,G_42,GO Southern Europe,74076.92
Budget Version 2,9,G_42,GO Accessories GmbH,74076.92
Budget Version 2,9,G_42,GO Asia Pacific,74076.92
Budget Version 2,9,G_43,GO Americas,77538.46
Budget Version 2,9,G_43,GO Central Europe,77538.46
Budget Version 2,9,G_43,GO Northern Europe,77538.46
Budget Version 2,9,G_43,GO Southern Europe,77538.46
Budget Version 2,9,G_43,GO Accessories GmbH,77538.46
Budget Version 2,9,G_43,GO Asia Pacific,77538.46
Budget Version 2,9,G_44,GO Americas,81000
Budget Version 2,9,G_44,GO Central Europe,81000
Budget Version 2,9,G_44,GO Northern Europe,81000
Budget Version 2,9,G_44,GO Southern Europe,81000
Budget Version 2,9,G_44,GO Accessories GmbH,81000
Budget Version 2,9,G_44,GO Asia Pacific,81000
Budget Version 2,9,G_45,GO Americas,91384.62
Budget Version 2,9,G_45,GO Central Europe,91384.62
Budget Version 2,9,G_45,GO Northern Europe,91384.62
Budget Version 2,9,G_45,GO Southern Europe,91384.62
Budget Version 2,9,G_45,GO Accessories GmbH,91384.62
Budget Version 2,9,G_45,GO Asia Pacific,91384.62
Budget Version 2,9,G_46,GO Americas,96923.08
Budget Version 2,9,G_46,GO Central Europe,96923.08
Budget Version 2,9,G_46,GO Northern Europe,96923.08
Budget Version 2,9,G_46,GO Southern Europe,96923.08
Budget Version 2,9,G_46,GO Accessories GmbH,96923.08
Budget Version 2,9,G_46,GO Asia Pacific,96923.08
Budget Version 2,9,G_47,GO Americas,83592.31
Budget Version 2,9,G_47,GO Central Europe,83592.31
Budget Version 2,9,G_47,GO Northern Europe,83592.31
Budget Version 2,9,G_47,GO Southern Europe,83592.31
Budget Version 2,9,G_47,GO Accessories GmbH,83592.31
Budget Version 2,9,G_47,GO Asia Pacific,83592.31
Budget Version 2,9,G_48,GO Americas,104153.85
Budget Version 2,9,G_48,GO Central Europe,104153.85
Budget Version 2,9,G_48,GO Northern Europe,104153.85
Budget Version 2,9,G_48,GO Southern Europe,104153.85
Budget Version 2,9,G_48,GO Accessories GmbH,104153.85
Budget Version 2,9,G_48,GO Asia Pacific,104153.85
Budget Version 2,9,G_49,GO Americas,107692.31
Budget Version 2,9,G_49,GO Central Europe,107692.31
Budget Version 2,9,G_49,GO Northern Europe,107692.31
Budget Version 2,9,G_49,GO Southern Europe,107692.31
Budget Version 2,9,G_49,GO Accessories GmbH,107692.31
Budget Version 2,9,G_49,GO Asia Pacific,107692.31
Budget Version 2,9,G_50,GO Americas,92692.31
Budget Version 2,9,G_50,GO Central Europe,92692.31
Budget Version 2,9,G_50,GO Northern Europe,92692.31
Budget Version 2,9,G_50,GO Southern Europe,92692.31
Budget Version 2,9,G_50,GO Accessories GmbH,92692.31
Budget Version 2,9,G_50,GO Asia Pacific,92692.31
Budget Version 2,9,G_51,GO Americas,115538.46
Budget Version 2,9,G_51,GO Central Europe,115538.46
Budget Version 2,9,G_51,GO Northern Europe,115538.46
Budget Version 2,9,G_51,GO Southern Europe,115538.46
Budget Version 2,9,G_51,GO Accessories GmbH,115538.46
Budget Version 2,9,G_51,GO Asia Pacific,115538.46
Budget Version 2,9,G_52,GO Americas,107230.77
Budget Version 2,9,G_52,GO Central Europe,107230.77
Budget Version 2,9,G_52,GO Northern Europe,107230.77
Budget Version 2,9,G_52,GO Southern Europe,107230.77
Budget Version 2,9,G_52,GO Accessories GmbH,107230.77
Budget Version 2,9,G_52,GO Asia Pacific,107230.77
Budget Version 2,9,G_53,GO Americas,118923.08
Budget Version 2,9,G_53,GO Central Europe,118923.08
Budget Version 2,9,G_53,GO Northern Europe,118923.08
Budget Version 2,9,G_53,GO Southern Europe,118923.08
Budget Version 2,9,G_53,GO Accessories GmbH,118923.08
Budget Version 2,9,G_53,GO Asia Pacific,118923.08
Budget Version 2,9,G_54,GO Americas,106269.23
Budget Version 2,9,G_54,GO Central Europe,106269.23
Budget Version 2,9,G_54,GO Northern Europe,106269.23
Budget Version 2,9,G_54,GO Southern Europe,106269.23
Budget Version 2,9,G_54,GO Accessories GmbH,106269.23
Budget Version 2,9,G_54,GO Asia Pacific,106269.23
Budget Version 2,9,G_55,GO Americas,131192.31
Budget Version 2,9,G_55,GO Central Europe,131192.31
Budget Version 2,9,G_55,GO Northern Europe,131192.31
Budget Version 2,9,G_55,GO Southern Europe,131192.31
Budget Version 2,9,G_55,GO Accessories GmbH,131192.31
Budget Version 2,9,G_55,GO Asia Pacific,131192.31
Budget Version 2,9,G_56,GO Americas,114961.54
Budget Version 2,9,G_56,GO Central Europe,114961.54
Budget Version 2,9,G_56,GO Northern Europe,114961.54
Budget Version 2,9,G_56,GO Southern Europe,114961.54
Budget Version 2,9,G_56,GO Accessories GmbH,114961.54
Budget Version 2,9,G_56,GO Asia Pacific,114961.54
Budget Version 2,9,G_57,GO Americas,118076.92
Budget Version 2,9,G_57,GO Central Europe,118076.92
Budget Version 2,9,G_57,GO Northern Europe,118076.92
Budget Version 2,9,G_57,GO Southern Europe,118076.92
Budget Version 2,9,G_57,GO Accessories GmbH,118076.92
Budget Version 2,9,G_57,GO Asia Pacific,118076.92
Budget Version 2,9,G_58,GO Americas,145769.23
Budget Version 2,9,G_58,GO Central Europe,145769.23
Budget Version 2,9,G_58,GO Northern Europe,145769.23
Budget Version 2,9,G_58,GO Southern Europe,145769.23
Budget Version 2,9,G_58,GO Accessories GmbH,145769.23
Budget Version 2,9,G_58,GO Asia Pacific,145769.23
Budget Version 2,9,G_59,GO Americas,133961.54
Budget Version 2,9,G_59,GO Central Europe,133961.54
Budget Version 2,9,G_59,GO Northern Europe,133961.54
Budget Version 2,9,G_59,GO Southern Europe,133961.54
Budget Version 2,9,G_59,GO Accessories GmbH,133961.54
Budget Version 2,9,G_59,GO Asia Pacific,133961.54
Budget Version 2,9,G_60,GO Americas,127461.54
Budget Version 2,9,G_60,GO Central Europe,127461.54
Budget Version 2,9,G_60,GO Northern Europe,127461.54
Budget Version 2,9,G_60,GO Southern Europe,127461.54
Budget Version 2,9,G_60,GO Accessories GmbH,127461.54
Budget Version 2,9,G_60,GO Asia Pacific,127461.54
Budget Version 2,9,G_61,GO Americas,148846.15
Budget Version 2,9,G_61,GO Central Europe,148846.15
Budget Version 2,9,G_61,GO Northern Europe,148846.15
Budget Version 2,9,G_61,GO Southern Europe,148846.15
Budget Version 2,9,G_61,GO Accessories GmbH,148846.15
Budget Version 2,9,G_61,GO Asia Pacific,148846.15
Budget Version 2,9,G_62,GO Americas,149076.92
Budget Version 2,9,G_62,GO Central Europe,149076.92
Budget Version 2,9,G_62,GO Northern Europe,149076.92
Budget Version 2,9,G_62,GO Southern Europe,149076.92
Budget Version 2,9,G_62,GO Accessories GmbH,149076.92
Budget Version 2,9,G_62,GO Asia Pacific,149076.92
Budget Version 2,9,G_63,GO Americas,165230.77
Budget Version 2,9,G_63,GO Central Europe,165230.77
Budget Version 2,9,G_63,GO Northern Europe,165230.77
Budget Version 2,9,G_63,GO Southern Europe,165230.77
Budget Version 2,9,G_63,GO Accessories GmbH,165230.77
Budget Version 2,9,G_63,GO Asia Pacific,165230.77
Budget Version 2,9,G_64,GO Americas,170769.23
Budget Version 2,9,G_64,GO Central Europe,170769.23
Budget Version 2,9,G_64,GO Northern Europe,170769.23
Budget Version 2,9,G_64,GO Southern Europe,170769.23
Budget Version 2,9,G_64,GO Accessories GmbH,170769.23
Budget Version 2,9,G_64,GO Asia Pacific,170769.23
Budget Version 2,9,G_65,GO Americas,189230.77
Budget Version 2,9,G_65,GO Central Europe,189230.77
Budget Version 2,9,G_65,GO Northern Europe,189230.77
Budget Version 2,9,G_65,GO Southern Europe,189230.77
Budget Version 2,9,G_65,GO Accessories GmbH,189230.77
Budget Version 2,9,G_65,GO Asia Pacific,189230.77
Budget Version 2,9,G_66,GO Americas,237384.62
Budget Version 2,9,G_66,GO Central Europe,237384.62
Budget Version 2,9,G_66,GO Northern Europe,237384.62
Budget Version 2,9,G_66,GO Southern Europe,237384.62
Budget Version 2,9,G_66,GO Accessories GmbH,237384.62
Budget Version 2,9,G_66,GO Asia Pacific,237384.62
Budget Version 2,9,G_67,GO Americas,283192.31
Budget Version 2,9,G_67,GO Central Europe,283192.31
Budget Version 2,9,G_67,GO Northern Europe,283192.31
Budget Version 2,9,G_67,GO Southern Europe,283192.31
Budget Version 2,9,G_67,GO Accessories GmbH,283192.31
Budget Version 2,9,G_67,GO Asia Pacific,283192.31
Budget Version 2,10,G_01,GO Americas,28846.15
Budget Version 2,10,G_01,GO Central Europe,28846.15
Budget Version 2,10,G_01,GO Northern Europe,28846.15
Budget Version 2,10,G_01,GO Southern Europe,28846.15
Budget Version 2,10,G_01,GO Accessories GmbH,28846.15
Budget Version 2,10,G_01,GO Asia Pacific,28846.15
Budget Version 2,10,G_02,GO Americas,33692.31
Budget Version 2,10,G_02,GO Central Europe,33692.31
Budget Version 2,10,G_02,GO Northern Europe,33692.31
Budget Version 2,10,G_02,GO Southern Europe,33692.31
Budget Version 2,10,G_02,GO Accessories GmbH,33692.31
Budget Version 2,10,G_02,GO Asia Pacific,33692.31
Budget Version 2,10,G_03,GO Americas,34384.62
Budget Version 2,10,G_03,GO Central Europe,34384.62
Budget Version 2,10,G_03,GO Northern Europe,34384.62
Budget Version 2,10,G_03,GO Southern Europe,34384.62
Budget Version 2,10,G_03,GO Accessories GmbH,34384.62
Budget Version 2,10,G_03,GO Asia Pacific,34384.62
Budget Version 2,10,G_04,GO Americas,32000
Budget Version 2,10,G_04,GO Central Europe,32000
Budget Version 2,10,G_04,GO Northern Europe,32000
Budget Version 2,10,G_04,GO Southern Europe,32000
Budget Version 2,10,G_04,GO Accessories GmbH,32000
Budget Version 2,10,G_04,GO Asia Pacific,32000
Budget Version 2,10,G_05,GO Americas,33060
Budget Version 2,10,G_05,GO Central Europe,33060
Budget Version 2,10,G_05,GO Northern Europe,33060
Budget Version 2,10,G_05,GO Southern Europe,33060
Budget Version 2,10,G_05,GO Accessories GmbH,33060
Budget Version 2,10,G_05,GO Asia Pacific,33060
Budget Version 2,10,G_06,GO Americas,37384.62
Budget Version 2,10,G_06,GO Central Europe,37384.62
Budget Version 2,10,G_06,GO Northern Europe,37384.62
Budget Version 2,10,G_06,GO Southern Europe,37384.62
Budget Version 2,10,G_06,GO Accessories GmbH,37384.62
Budget Version 2,10,G_06,GO Asia Pacific,37384.62
Budget Version 2,10,G_07,GO Americas,38153.85
Budget Version 2,10,G_07,GO Central Europe,38153.85
Budget Version 2,10,G_07,GO Northern Europe,38153.85
Budget Version 2,10,G_07,GO Southern Europe,38153.85
Budget Version 2,10,G_07,GO Accessories GmbH,38153.85
Budget Version 2,10,G_07,GO Asia Pacific,38153.85
Budget Version 2,10,G_08,GO Americas,46846.15
Budget Version 2,10,G_08,GO Central Europe,46846.15
Budget Version 2,10,G_08,GO Northern Europe,46846.15
Budget Version 2,10,G_08,GO Southern Europe,46846.15
Budget Version 2,10,G_08,GO Accessories GmbH,46846.15
Budget Version 2,10,G_08,GO Asia Pacific,46846.15
Budget Version 2,10,G_09,GO Americas,36676.92
Budget Version 2,10,G_09,GO Central Europe,36676.92
Budget Version 2,10,G_09,GO Northern Europe,36676.92
Budget Version 2,10,G_09,GO Southern Europe,36676.92
Budget Version 2,10,G_09,GO Accessories GmbH,36676.92
Budget Version 2,10,G_09,GO Asia Pacific,36676.92
Budget Version 2,10,G_10,GO Americas,47250
Budget Version 2,10,G_10,GO Central Europe,47250
Budget Version 2,10,G_10,GO Northern Europe,47250
Budget Version 2,10,G_10,GO Southern Europe,47250
Budget Version 2,10,G_10,GO Accessories GmbH,47250
Budget Version 2,10,G_10,GO Asia Pacific,47250
Budget Version 2,10,G_11,GO Americas,43846.15
Budget Version 2,10,G_11,GO Central Europe,43846.15
Budget Version 2,10,G_11,GO Northern Europe,43846.15
Budget Version 2,10,G_11,GO Southern Europe,43846.15
Budget Version 2,10,G_11,GO Accessories GmbH,43846.15
Budget Version 2,10,G_11,GO Asia Pacific,43846.15
Budget Version 2,10,G_12,GO Americas,47307.69
Budget Version 2,10,G_12,GO Central Europe,47307.69
Budget Version 2,10,G_12,GO Northern Europe,47307.69
Budget Version 2,10,G_12,GO Southern Europe,47307.69
Budget Version 2,10,G_12,GO Accessories GmbH,47307.69
Budget Version 2,10,G_12,GO Asia Pacific,47307.69
Budget Version 2,10,G_13,GO Americas,51992.31
Budget Version 2,10,G_13,GO Central Europe,51992.31
Budget Version 2,10,G_13,GO Northern Europe,51992.31
Budget Version 2,10,G_13,GO Southern Europe,51992.31
Budget Version 2,10,G_13,GO Accessories GmbH,51992.31
Budget Version 2,10,G_13,GO Asia Pacific,51992.31
Budget Version 2,10,G_14,GO Americas,43996.15
Budget Version 2,10,G_14,GO Central Europe,43996.15
Budget Version 2,10,G_14,GO Northern Europe,43996.15
Budget Version 2,10,G_14,GO Southern Europe,43996.15
Budget Version 2,10,G_14,GO Accessories GmbH,43996.15
Budget Version 2,10,G_14,GO Asia Pacific,43996.15
Budget Version 2,10,G_15,GO Americas,58153.85
Budget Version 2,10,G_15,GO Central Europe,58153.85
Budget Version 2,10,G_15,GO Northern Europe,58153.85
Budget Version 2,10,G_15,GO Southern Europe,58153.85
Budget Version 2,10,G_15,GO Accessories GmbH,58153.85
Budget Version 2,10,G_15,GO Asia Pacific,58153.85
Budget Version 2,10,G_16,GO Americas,48653.85
Budget Version 2,10,G_16,GO Central Europe,48653.85
Budget Version 2,10,G_16,GO Northern Europe,48653.85
Budget Version 2,10,G_16,GO Southern Europe,48653.85
Budget Version 2,10,G_16,GO Accessories GmbH,48653.85
Budget Version 2,10,G_16,GO Asia Pacific,48653.85
Budget Version 2,10,G_17,GO Americas,52500
Budget Version 2,10,G_17,GO Central Europe,52500
Budget Version 2,10,G_17,GO Northern Europe,52500
Budget Version 2,10,G_17,GO Southern Europe,52500
Budget Version 2,10,G_17,GO Accessories GmbH,52500
Budget Version 2,10,G_17,GO Asia Pacific,52500
Budget Version 2,10,G_18,GO Americas,48884.62
Budget Version 2,10,G_18,GO Central Europe,48884.62
Budget Version 2,10,G_18,GO Northern Europe,48884.62
Budget Version 2,10,G_18,GO Southern Europe,48884.62
Budget Version 2,10,G_18,GO Accessories GmbH,48884.62
Budget Version 2,10,G_18,GO Asia Pacific,48884.62
Budget Version 2,10,G_19,GO Americas,51923.08
Budget Version 2,10,G_19,GO Central Europe,51923.08
Budget Version 2,10,G_19,GO Northern Europe,51923.08
Budget Version 2,10,G_19,GO Southern Europe,51923.08
Budget Version 2,10,G_19,GO Accessories GmbH,51923.08
Budget Version 2,10,G_19,GO Asia Pacific,51923.08
Budget Version 2,10,G_20,GO Americas,62307.69
Budget Version 2,10,G_20,GO Central Europe,62307.69
Budget Version 2,10,G_20,GO Northern Europe,62307.69
Budget Version 2,10,G_20,GO Southern Europe,62307.69
Budget Version 2,10,G_20,GO Accessories GmbH,62307.69
Budget Version 2,10,G_20,GO Asia Pacific,62307.69
Budget Version 2,10,G_21,GO Americas,64615.38
Budget Version 2,10,G_21,GO Central Europe,64615.38
Budget Version 2,10,G_21,GO Northern Europe,64615.38
Budget Version 2,10,G_21,GO Southern Europe,64615.38
Budget Version 2,10,G_21,GO Accessories GmbH,64615.38
Budget Version 2,10,G_21,GO Asia Pacific,64615.38
Budget Version 2,10,G_22,GO Americas,59192.31
Budget Version 2,10,G_22,GO Central Europe,59192.31
Budget Version 2,10,G_22,GO Northern Europe,59192.31
Budget Version 2,10,G_22,GO Southern Europe,59192.31
Budget Version 2,10,G_22,GO Accessories GmbH,59192.31
Budget Version 2,10,G_22,GO Asia Pacific,59192.31
Budget Version 2,10,G_23,GO Americas,57615.38
Budget Version 2,10,G_23,GO Central Europe,57615.38
Budget Version 2,10,G_23,GO Northern Europe,57615.38
Budget Version 2,10,G_23,GO Southern Europe,57615.38
Budget Version 2,10,G_23,GO Accessories GmbH,57615.38
Budget Version 2,10,G_23,GO Asia Pacific,57615.38
Budget Version 2,10,G_24,GO Americas,69153.85
Budget Version 2,10,G_24,GO Central Europe,69153.85
Budget Version 2,10,G_24,GO Northern Europe,69153.85
Budget Version 2,10,G_24,GO Southern Europe,69153.85
Budget Version 2,10,G_24,GO Accessories GmbH,69153.85
Budget Version 2,10,G_24,GO Asia Pacific,69153.85
Budget Version 2,10,G_25,GO Americas,46153.85
Budget Version 2,10,G_25,GO Central Europe,46153.85
Budget Version 2,10,G_25,GO Northern Europe,46153.85
Budget Version 2,10,G_25,GO Southern Europe,46153.85
Budget Version 2,10,G_25,GO Accessories GmbH,46153.85
Budget Version 2,10,G_25,GO Asia Pacific,46153.85
Budget Version 2,10,G_26,GO Americas,53076.92
Budget Version 2,10,G_26,GO Central Europe,53076.92
Budget Version 2,10,G_26,GO Northern Europe,53076.92
Budget Version 2,10,G_26,GO Southern Europe,53076.92
Budget Version 2,10,G_26,GO Accessories GmbH,53076.92
Budget Version 2,10,G_26,GO Asia Pacific,53076.92
Budget Version 2,10,G_27,GO Americas,65769.23
Budget Version 2,10,G_27,GO Central Europe,65769.23
Budget Version 2,10,G_27,GO Northern Europe,65769.23
Budget Version 2,10,G_27,GO Southern Europe,65769.23
Budget Version 2,10,G_27,GO Accessories GmbH,65769.23
Budget Version 2,10,G_27,GO Asia Pacific,65769.23
Budget Version 2,10,G_28,GO Americas,57000
Budget Version 2,10,G_28,GO Central Europe,57000
Budget Version 2,10,G_28,GO Northern Europe,57000
Budget Version 2,10,G_28,GO Southern Europe,57000
Budget Version 2,10,G_28,GO Accessories GmbH,57000
Budget Version 2,10,G_28,GO Asia Pacific,57000
Budget Version 2,10,G_29,GO Americas,51192.31
Budget Version 2,10,G_29,GO Central Europe,51192.31
Budget Version 2,10,G_29,GO Northern Europe,51192.31
Budget Version 2,10,G_29,GO Southern Europe,51192.31
Budget Version 2,10,G_29,GO Accessories GmbH,51192.31
Budget Version 2,10,G_29,GO Asia Pacific,51192.31
Budget Version 2,10,G_30,GO Americas,58884.62
Budget Version 2,10,G_30,GO Central Europe,58884.62
Budget Version 2,10,G_30,GO Northern Europe,58884.62
Budget Version 2,10,G_30,GO Southern Europe,58884.62
Budget Version 2,10,G_30,GO Accessories GmbH,58884.62
Budget Version 2,10,G_30,GO Asia Pacific,58884.62
Budget Version 2,10,G_31,GO Americas,71538.46
Budget Version 2,10,G_31,GO Central Europe,71538.46
Budget Version 2,10,G_31,GO Northern Europe,71538.46
Budget Version 2,10,G_31,GO Southern Europe,71538.46
Budget Version 2,10,G_31,GO Accessories GmbH,71538.46
Budget Version 2,10,G_31,GO Asia Pacific,71538.46
Budget Version 2,10,G_32,GO Americas,82038.46
Budget Version 2,10,G_32,GO Central Europe,82038.46
Budget Version 2,10,G_32,GO Northern Europe,82038.46
Budget Version 2,10,G_32,GO Southern Europe,82038.46
Budget Version 2,10,G_32,GO Accessories GmbH,82038.46
Budget Version 2,10,G_32,GO Asia Pacific,82038.46
Budget Version 2,10,G_33,GO Americas,92423.08
Budget Version 2,10,G_33,GO Central Europe,92423.08
Budget Version 2,10,G_33,GO Northern Europe,92423.08
Budget Version 2,10,G_33,GO Southern Europe,92423.08
Budget Version 2,10,G_33,GO Accessories GmbH,92423.08
Budget Version 2,10,G_33,GO Asia Pacific,92423.08
Budget Version 2,10,G_34,GO Americas,63238.46
Budget Version 2,10,G_34,GO Central Europe,63238.46
Budget Version 2,10,G_34,GO Northern Europe,63238.46
Budget Version 2,10,G_34,GO Southern Europe,63238.46
Budget Version 2,10,G_34,GO Accessories GmbH,63238.46
Budget Version 2,10,G_34,GO Asia Pacific,63238.46
Budget Version 2,10,G_35,GO Americas,79384.62
Budget Version 2,10,G_35,GO Central Europe,79384.62
Budget Version 2,10,G_35,GO Northern Europe,79384.62
Budget Version 2,10,G_35,GO Southern Europe,79384.62
Budget Version 2,10,G_35,GO Accessories GmbH,79384.62
Budget Version 2,10,G_35,GO Asia Pacific,79384.62
Budget Version 2,10,G_36,GO Americas,69230.77
Budget Version 2,10,G_36,GO Central Europe,69230.77
Budget Version 2,10,G_36,GO Northern Europe,69230.77
Budget Version 2,10,G_36,GO Southern Europe,69230.77
Budget Version 2,10,G_36,GO Accessories GmbH,69230.77
Budget Version 2,10,G_36,GO Asia Pacific,69230.77
Budget Version 2,10,G_37,GO Americas,72692.31
Budget Version 2,10,G_37,GO Central Europe,72692.31
Budget Version 2,10,G_37,GO Northern Europe,72692.31
Budget Version 2,10,G_37,GO Southern Europe,72692.31
Budget Version 2,10,G_37,GO Accessories GmbH,72692.31
Budget Version 2,10,G_37,GO Asia Pacific,72692.31
Budget Version 2,10,G_38,GO Americas,76153.85
Budget Version 2,10,G_38,GO Central Europe,76153.85
Budget Version 2,10,G_38,GO Northern Europe,76153.85
